NZSP-89.982031-142.918769
YHPN-35.715278 142.359722
YKSC-35.713889 137.521389
SAZG-35.694786 -63.758867
SCSJ-35.626556 -71.699944
XSDL-35.609722 -59.816389
SCMG-35.570556 -72.003889
YDLQ-35.559444 144.946389
XMUS-35.542222 -58.051944
YSLK-35.531667 142.890556
SAMM-35.493611 -69.574722
YGWA-35.481944 138.751389
NZKO-35.451111 173.817222
SAZX-35.399444 -60.933333
SCTL-35.377778 -71.601389
YSWH-35.375833 143.532778
SAAI-35.353333 -57.290000
SCCT-35.308889 -72.390000
YSCB-35.306944 149.195000
YTMU-35.262778 148.240833
NZKK-35.262733 173.911978
SCXA-35.238722 -71.070917
SCMO-35.190278 -71.418611
YSWG-35.165278 147.466389
YJBY-35.147500 150.698611
XBRA-35.145278 -60.481944
NZKT-35.070028 173.285175
SAMA-35.059167 -67.692778
XGNV-34.977222 -61.020833
SADL-34.969167 -57.893056
SCIC-34.966667 -71.216389
XCHY-34.962500 -60.032222
YSNW-34.948889 150.536944
YDEK-34.945833 117.397222
YPAD-34.945000 138.530556
YABA-34.943333 117.808889
SUPE-34.913056 -54.919167
SULS-34.857222 -55.098056
SCVK-34.846028 -72.019917
SCVQ-34.837222 -72.065000
SUMU-34.833889 -56.028056
SAEZ-34.822222 -58.535833
YGLB-34.810278 149.726389
YPPF-34.793333 138.633056
SUAA-34.789167 -56.264722
XPNT-34.785833 -61.914167
SCLI-34.783333 -72.050833
SCAO-34.733056 -71.740833
SADZ-34.728333 -58.500556
SADQ-34.705278 -58.244722
YPED-34.702500 138.620833
YNAR-34.702222 146.512222
SCVZ-34.698611 -71.563333
SADM-34.679167 -58.642778
SADR-34.676389 -58.743889
YROI-34.650556 142.782778
YCTM-34.624444 148.035833
YBRN-34.623611 143.578333
SADP-34.610000 -58.612500
YPLC-34.605278 135.880278
SAMR-34.587778 -68.403611
SCSD-34.565833 -70.968333
YHAE-34.562500 148.391667
YSHL-34.561111 150.788611
SADJ-34.560556 -58.789444
SABE-34.559722 -58.415000
FAOB-34.558117  20.249122
YHAY-34.531389 144.829722
XVDA-34.486111 -61.489722
YLOX-34.475833 140.663889
XGIL-34.470278 -59.424722
SADF-34.455000 -58.591389
SUCA-34.451389 -57.766944
SCSV-34.448889 -71.385833
YTEM-34.421389 147.511667
SCPM-34.395833 -72.016944
YTBB-34.361111 136.095000
YSFG-34.341667 139.308333
XRUF-34.282778 -62.667500
YMJM-34.265278 116.140278
YYNG-34.255556 148.248056
YGTH-34.250833 146.067222
YMIA-34.229167 142.085556
SCRL-34.201111 -71.481667
XRJA-34.199444 -60.667222
YREN-34.196389 140.673889
FACF-34.187736  24.831903
YWKI-34.184167 140.030556
XMGI-34.182222 -58.246944
SCRG-34.173219 -70.775694
XCTS-34.163333 -59.730833
FAMO-34.156944  22.061389
SCMZ-34.155358 -71.439236
SAOL-34.135278 -63.362222
SCSO-34.120833 -71.527222
XATE-34.117500 -59.082222
SCRP-34.106000 -71.512444
FAPG-34.088158  23.328617
YWTO-34.087778 141.891944
FASX-34.050000  20.483333
YSCN-34.040278 150.686667
FAGG-34.006703  22.374281
YSHW-33.995000 150.952500
FAPE-33.990014  25.610278
FASH-33.980556  18.822778
YGNW-33.976869 118.011128
FACT-33.971369  18.604292
YKDI-33.970000 137.660000
SUCM-33.966111 -58.325278
YSSY-33.946000 151.177111
YWWL-33.937222 147.191389
YMGT-33.930556 115.100000
FAPZ-33.925000  25.372222
YSBK-33.924444 150.988333
SAAN-33.920278 -60.648056
FAYP-33.900989  18.497489
XCON-33.872500 -61.046389
YCWR-33.844722 148.648889
FARS-33.810833  19.910000
YNRV-33.797222 120.208056
FAUH-33.783333  25.383333
FAWN-33.771389  18.740000
YOCA-33.755833 148.012778
SAOR-33.725092 -65.378117
SCEP-33.725000 -70.510278
SCEG-33.710000 -70.913056
YCEE-33.709722 136.504722
YCVA-33.708333 138.583333
XPED-33.703333 -59.725278
YKNG-33.700278 117.653333
YBLN-33.687222 115.400278
YESP-33.684444 121.822778
XVNO-33.678611 -61.954444
SCMP-33.673889 -71.193611
YCWL-33.667222 136.891667
FAWC-33.666667  19.416667
SCIR-33.665833 -78.929167
SCSN-33.656667 -71.615833
FAOH-33.606111  22.189444
YSRI-33.600556 150.780833
SCTS-33.575556 -71.260833
FAPA-33.560383  26.877967
SCBQ-33.559444 -70.685833
YHLS-33.493611 145.523611
SCTB-33.456944 -70.546944
SCCV-33.412500 -71.165556
YBTH-33.409444 149.651944
SCEL-33.394442 -70.793803
XSNY-33.390833 -60.195556
SCLC-33.380667 -70.582111
YBUN-33.378056 115.676944
YORG-33.378056 149.125556
YPCE-33.373056 142.584722
YFBS-33.363611 147.935000
SUDU-33.356389 -56.496111
SCSG-33.353333 -71.626111
YDUM-33.322500 117.743889
FAGT-33.283333  26.500000
SCFL-33.278889 -71.377500
YLCG-33.278333 146.369167
SAOU-33.273333 -66.356389
SUME-33.248611 -58.072778
XIVB-33.247222 -62.416667
YPIR-33.238889 137.995000
XRVD-33.227222 -68.474167
SUTR-33.195000 -54.347222
YPKS-33.131389 148.239167
SCPD-33.117389 -70.683842
SAOC-33.092222 -64.269444
YIMB-33.090556 136.464444
